created_at,text,sentiment,processed_text
2025-07-19 07:02:31+00:00,Makan bergizi gratis tapi lupa pangan lokal kalau mau gizi terpenuhi jangan lupa berikan senyum pada petani lokal juga dengan tidak melupakan pangan lokal yang di produksi dong... lingkungan rusak panen gagal petani ditinggal? Masa iya itu masa depan kita? program aneh emang,0,makan gizi gratis lupa pangan lokal mau gizi penuh jangan lupa ikan senyum tani lokal tidak lupa pangan lokal produksi lingkung rusak panen gagal tani tinggal masa iya masa depan program aneh
2025-07-21 13:20:09+00:00,MBG di sekolah adekku makanan nya udah bauk ayamnya. katanya makan bergizi tapi ayamnya kayak basi,0,mbg sekolah adekku makan bauk ayam kata makan gizi ayam basi
2025-07-19 07:02:31+00:00,Program makan bergizi gratis tak hanya menggema di dalam negeri tapi juga menjadi sorotan dunia. Langkah ini dinilai sebagai gebrakan besar bukti nyata bahwa Indonesia serius membangun sumber daya manusia unggul sejak usia dini. Di mata dunia ini bukan sekadar program bantuan. Bangga sama MBG,1,program makan gizi gratis tak gema negeri jadi sorot dunia langkah nilai gebrak besar bukti nyata indonesia serius bangun sumber daya manusia unggul sejak usia dini mata dunia bukan sekadar program bantu bangga sama mbg
2025-07-22 15:57:07+00:00,MBG = Makan Bergizi Gratis MBG = Makan Beracun Gratis Proyek Begini Kok Katanya Di Puji Di Luar Negri Diduga Keracunan Makan Bergizi Gratis 101 Siswa SMP Negeri 8 Kupang Dilarikan ke RS Sejumlah siswa SMP Negeri 8 Kota Kupang terlihat meringis menahan rasa sakit,0,mbg makan gizi gratis mbg makan racun gratis proyek begini kata puji luar negri duga racun makan gizi gratis siswa smp negeri kupang lari jumlah siswa smp negeri kota kupang lihat mering tahan rasa sakit
2025-07-23 01:16:12+00:00,Dukung Bersama Program Makan Bergizi Gratis #ManfaatMakanBergiziGratis #MakanBergiziGratis,1,dukung sama program makan gizi gratis
2025-07-23 01:48:10+00:00,Dukung Program Makan Bergizi Gratis #FaktaIndonesia #MakanBergiziGratis #DukungMakanBergiziGratis #DukungProgramMakanBergiziGratis,1,dukung program makan gizi gratis
2025-07-23 02:32:50+00:00,Bersama Program Makan Bergizi Gratis masa depan Indonesia semakin cerah dan bergenerasi yang berintegritas. Dukung terus program ini! #FaktaIndonesia #MakanBergiziGratis #DukungMakanBergiziGratis #DukungProgramMakanBergiziGratis,1,sama program makan gizi gratis masa depan indonesia makin cerah generasi integritas dukung terus program
2025-07-23 02:51:26+00:00,Program Makan Bergizi Gratis bukan hanya soal makan ini soal masa depan! Generasi sehat pintar dan berintegritas akan lahir dari program ini. Yuk kita dukung! #FaktaIndonesia #MakanBergiziGratis #DukungMakanBergiziGratis #DukungProgramMakanBergiziGratis,1,program makan gizi gratis bukan soal makan soal masa depan generasi sehat pintar integritas lahir program yuk dukung
2025-07-23 03:22:15+00:00,Setiap anak berhak dapat makanan berkualitas melalui Program Makan Bergizi Gratis upaya tingkatkan kesehatan dan prestasi anak Indonesia #MakanBergiziGratis,1,anak hak makan kualitas lalu program makan gizi gratis upaya tingkat sehat prestasi anak indonesia
2025-07-23 03:22:44+00:00,Makan Bergizi Gratis tak hanya beri nutrisi tapi juga memberdayakan ekonomi lokal demi rakyat sejahtera dan masa depan cerah #MakanBergiziGratis,1,makan gizi gratis tak beri nutrisi daya ekonomi lokal rakyat sejahtera masa depan cerah
2025-07-23 03:23:04+00:00,Dukung program Makan Bergizi Gratis untuk anak Indonesia langkah nyata tingkatkan kualitas kesehatan dan pendidikan generasi penerus bangsa #MakanBergiziGratis,1,dukung program makan gizi gratis anak indonesia langkah nyata tingkat kualitas sehat didik generasi terus bangsa
2025-07-19 07:02:31+00:00,dukung terus makan bergizi gratis demi jutaan anak di Indonesia,1,dukung terus makan gizi gratis juta anak indonesia
2025-07-19 07:02:31+00:00,"Puluhan Siswa SMPN 8 Kupang Alami Keracunan Usai Program Makan Bergizi Gratis, lebih baik dihentikan saja pak programnya #keracunan #siswa #smpn8kupang #makan #mbg #makanbergizigratis #program #prabowo #prabowosubianto #ntt #viralvÃ­deos #tamiya #sarapan #HeadOverHeelsEp10",0,puluh siswa smpn kupang alami racun usai program makan gizi gratis lebih baik henti pak program deos
2025-07-19 07:02:31+00:00,apresiasi untuk pemerintah yang mengadakan mbg (makan bergizi gratis),1,apresiasi perintah ada mbg makan gizi gratis
2025-07-23 05:10:12+00:00,apakah harus ada korban meninggal dulu ya baru nih MBG bisa berhenti? Sudah muak sama mbg,0,korban tinggal dulu baru mbg henti muak sama mbg
2025-07-19 07:02:31+00:00,"Program MBG (makan bergizi gratis) di wilayah Papua mendukung pemerataan gizi dan kualitas sdm, keren pak prabowo #MakanBergiziGratis #PapuaDamai #PapuaIndonesia #OtsusPapua",1,program mbg makan gizi gratis wilayah papua dukung perata gizi kualitas sdm keren pak prabowo
2025-07-23 08:04:00+00:00,Program Makan Bergizi Gratis membuat masa depan Indonesia semakin cerah. #MakanBergiziGratis #DukungMakanBergiziGratis #DukungProgramMakanBergiziGratis,1,program makan gizi gratis buat masa depan indonesia makin cerah
2025-07-19 07:02:31+00:00,"Program Makan Bergizi Gratis manfaatnya sudah saya rasakan sendiri, semoga seluruh masyarakat bisa merasakan juga",1,program makan gizi gratis manfaat rasa sendiri moga seluruh masyarakat rasa
2025-07-23 10:17:27+00:00,Judulnya MBG Makan Bergizi Gratis Tapi nasinya keras gak ada rasa. Menunya cuma tempe dan acar timun. Anak-anak siswa ternyata banyak yang gak mau memakannya Sc: @negeri_koplaknesia - Buang-buang anggaran gak sih ini? Triliunan cuma buat dapet review jelek melulu,0,judul mbg makan gizi gratis nasi keras tidak rasa menu tempe acar timun anak anak siswa nyata banyak tidak mau makan buang buang anggar tidak triliun buat dapet review jelek melulu
2025-12-01 04:44:16+00:00,dukung terus mbg dan pak prabowo!,1,dukung terus mbg pak prabowo
2025-07-19 07:02:31+00:00,Sebanyak 140 siswa SMP Negeri 8 Kupang Nusa Tenggara Timur (NTT) diduga mengalami keracunan setelah mengonsumsi makanan dari program Makan Bergizi Gratis (MBG). Ini kasus berulang ulang tapi kok dibiarin aja terus ? Menurut kalian Nitizen gimana nih ? kalo menurut aku menidng diberhentikan aja ,0,banyak siswa smp negeri kupang nusa tenggara timur ntt duga alami racun konsumsi makan program makan gizi gratis mbg kasus ulang ulang dibiarin terus kalian nitizen bagaimana menidng henti
2025-07-19 07:02:31+00:00,Sekolah Menengah Pertama Negeri (SMPN) 8 Kota Kupang Provinsi Nusa Tenggara Timur (NTT) diliburkan untuk sementara waktu. Walhasil program makan bergizi gratis (MBG) juga dihentikan sementara. Hal ini merespons kasus keracunan 140 siswa. Daripada keracunan muku mending di sudahi saja,0,sekolah tengah pertama negeri smpn kota kupang provinsi nusa tenggara timur ntt libur waktu walhasil program makan gizi gratis mbg henti respons kasus racun siswa racun mu mending sudah
2025-07-19 07:02:31+00:00,salut untuk program Makan Bergizi Gratis,1,salut program makan gizi gratis
2025-07-23 16:04:13+00:00,Seandainya saja tidak pernah ada program MBG yang katanya Makan Bergizi Gratis Program pemerintah yang paling banyak menghabiskan anggaran negara program yang pengelolaannya amburadul eksekusi yang menyedihkan dan tentu saja potensi korupsi yang sangat besar,0,anda tidak pernah program mbg kata makan gizi gratis program perintah paling banyak habis anggar negara program kelola amburadul eksekusi sedih potensi korupsi sangat besar
2025-07-23 23:53:18+00:00,Program andalan nya makan bergizi gratis.byk kasus dan memakan korban nyawa.dikritik di demo indonesia gelap.dia menuduh rakyat di bayar koruptor.nah isi dipemerintahan dia rerata koruptor kelas kakap.prabowo itu konsisten dgn pidato nya bukan dgn otaknya.,0,program andal makan gizi gratis byk kasus makan korban nyawa kritik demo indonesia gelap tuduh rakyat bayar koruptor isi perintah rerata koruptor kelas kakap prabowo konsisten pidato bukan otak
2025-07-24 00:49:39+00:00,Dukung Program Makan Bergizi Gratis #FaktaIndonesia #MakanBergiziGratis,1,dukung program makan gizi gratis
2025-07-19 07:02:31+00:00,Bagaimana mencapai Indonesia maju? Makan Bergizi Gratis dong & kata orang dari generasi dulu yang mindset Indonesianya ketinggalan 10 tahun,0,bagaimana capai indonesia maju makan gizi gratis kata orang generasi dulu mindset indonesia tinggal tahun
2025-07-19 07:02:31+00:00,Program Makan Bergizi Gratis Tingkatkan Ekonomi Masyarakat Lokal. Kerenn #MakanBergiziGratis #EkonomiLokal #GenerasiSehat,1,program makan gizi gratis tingkat ekonomi masyarakat lokal kerenn
2025-07-19 07:02:31+00:00,Mari Ciptakan Generasi Emas dengan mendukung Program Makan Bergizi Gratis #MakanBergiziGratis #EkonomiLokal #GenerasiSehat,1,cipta generasi emas dukung program makan gizi gratis
2025-07-24 01:58:04+00:00,Program Makan Bergizi Gratis bukan cuma soal makan sehat tapi juga soal ekonomi rakyat. Petani peternak dan UMKM lokal ikut sejahtera! #MakanBergiziGratis #EkonomiLokal #GenerasiSehat,1,program makan gizi gratis bukan soal makan sehat soal ekonomi rakyat tani ternak umkm lokal ikut sejahtera
2025-07-19 07:02:31+00:00,"215 Siswa Keracunan Makan Bergizi Gratis di NTT Bibir Gatal Mata Merah dan Diare, lagi dan lagi program tolol bikin ulah",0,siswa racun makan gizi gratis ntt bibir gatal mata merah diare program bodoh bikin ulah
2025-07-24 02:10:34+00:00,Ini Makan Bergizi Gratis Atau malah jadi Makan Beracum Gratis... Ooooh Tolon @prabowo,0,makan gizi gratis malah jadi makan acum gratis oooh tolon
2025-07-19 07:02:31+00:00,"Makan Bergizi Gratis Langkah Nyata Pemerintah Untuk Kesejahteraan Rakyat, Dukung Terus! #MakanBergiziGratis #EkonomiLokal #GenerasiSehat",1,makan gizi gratis langkah nyata perintah sejahtera rakyat dukung terus
2025-07-24 02:52:03+00:00,Program Makan Bergizi Gratis tuh bukan cuma soal makan sehat. Tapi juga bikin petani peternak dan UMKM lokal makin hidup! #MakanBergiziGratis #EkonomiLokal #GenerasiSehat,1,program makan gizi gratis tuh bukan soal makan sehat bikin tani ternak umkm lokal makin hidup
2025-07-24 02:59:09+00:00,Program Makan Bergizi Gratis Tingkatkan Ekonomi Masyarakat Lokal,1,program makan gizi gratis tingkat ekonomi masyarakat lokal
2025-07-19 07:02:31+00:00,"Lembaga Masyarakat Adat Papua Barat Daya Dukung Makan Bergizi Gratis, papua kerennn, mbg kerenn",1,lembaga masyarakat adat papua barat daya dukung makan gizi gratis papua kerenn mbg kerenn
2025-07-19 07:02:31+00:00,"Ratusan Siswa di NTT Keracunan Usai Konsumsi Makan Bergizi Gratis, MBG G nya Goblok",0,ratus siswa ntt racun usai konsumsi makan gizi gratis mbg goblok
2025-07-24 03:16:48+00:00,Makan bergizi gratis bantu petani UMKM dan masa depan anak #MakanBergiziGratis #EkonomiLokal #GenerasiSehat,1,makan gizi gratis bantu tani umkm masa depan anak
2025-07-19 07:02:31+00:00,SAYA DUKUNG DUKUNG PENUH PROGRAM PEMERINTAH MAKAN BERGIZI GRATIS,1,dukung dukung penuh program perintah makan gizi gratis
2025-07-19 07:02:31+00:00,Program Makan Bergizi Gratis bukti nyata pemerintah untuk kesejahteraan rakyat. Dukung ekonomi lokal dengan melibatkan petani dan nelayan. Terima kasih pal prabowo #MakanBergiziGratis,1,program makan gizi gratis bukti nyata perintah sejahtera rakyat dukung ekonomi lokal libat tani nelayan terima kasih pal prabowo
2025-07-19 07:02:31+00:00,Program Makan Bergizi Gratis (MBG) yang diharapkan memperbaiki kualitas gizi pelajar justru berujung malapetaka. Udah terlalu banyak kasus keracunan,0,program makan gizi gratis mbg harap baik kualitas gizi ajar justru ujung malapetaka terlalu banyak kasus racun
2025-07-24 04:30:36+00:00,Program Makan Bergizi Gratis tidak hanya menyehatkan generasi muda tetapi juga menggerakkan roda ekonomi lokal #MakanBergiziGratis #EkonomiLokal #GenerasiSehat,1,program makan gizi gratis tidak sehat generasi muda gerak roda ekonomi lokal
2025-12-01 04:44:16+00:00,AKU CINTA MBG SELAMANYA,1,cinta mbg lama
2025-07-24 05:03:01+00:00,Program Makan Bergizi Gratis menyehatkan generasi muda #MakanBergiziGratis #EkonomiLokal #GenerasiSehat,1,program makan gizi gratis sehat generasi muda
2025-07-24 05:34:04+00:00,Wah kacau nih Program omon omon.. Ngga tanggung² 215 siswa tumbang karena Makan Bergizi Gratis tapi bikin sakit !! Klarifikasi nya ada biasanya salah² nanti bukannya di perbaiki tapi malah program nya di hentikan dana jadi ngga jelas dan kambing hitam pun di cari.,0,wah kacau program omon omon tidak siswa tumbang makan gizi gratis bikin sakit klarifikasi biasa bukan baik malah program henti dana jadi tidak jelas kambing hitam cari
2025-07-24 05:57:36+00:00,Sukseskan Program Makan Bergizi Gratis #MakanBergiziGratis #EkonomiLokal #GenerasiSehat,1,sukses program makan gizi gratis
2025-12-01 04:44:16+00:00,MBG program mumet dan asal asalan,0,mbg program mumet asal asal
2025-08-05 00:21:25+00:00,dengan mendukung MBG kita juga mendukung kemajuan Indonesia,1,dukung mbg dukung maju indonesia
2025-07-06 05:32:28+00:00,"Makanan MBG hari ini enak, terimakasih pak prabowo!!!!!!!",1,makan mbg hari enak terimakasih pak prabowo
2025-07-19 07:02:31+00:00,"Siswa SMPN 8 Kupang Diduga Keracunan Makan Bergizi Gratis, Racun lagi racun lagi MBG lagi MBG lagi #diskursusnetwork #MBG #kupang #makanbergizigratis",0,siswa smpn kupang duga racun makan gizi gratis racun racun mbg mbg
2025-07-19 07:02:31+00:00,"Ratusan siswa di NTT dilaporkan sakit setelah mengonsumsi Makan Bergizi Gratis, program penghancur masa depan",0,ratus siswa ntt lapor sakit konsumsi makan gizi gratis program hancur masa depan
2025-12-01 04:44:16+00:00,mbg program sakit di pemerintahan yang sakit juga,0,mbg program sakit perintah sakit
2025-12-01 04:44:16+00:00,saya pribadi pro dengan program MBG,1,pribadi pro program mbg
2025-07-19 07:02:31+00:00,"Program MBG (Makan Bergizi Gratis) punya manfaat jangka panjang kurangi stunting dan kemiskinan, menurutku program ini punya manfaat di banyak bidang @imtriri @kegblgnunfaedh ",1,program mbg makan gizi gratis punya manfaat jangka panjang kurang stunting miskin turut program punya manfaat banyak bidang
2025-12-01 04:44:16+00:00,daripada pake racun tikus mending pake MBG buat matiin hama,0,pake racun tikus mending pake mbg buat matiin hama
2025-12-01 04:44:16+00:00,bangga rasanya karena program MBG bisa memunculkan senyum anak anak sekolah,1,bangga rasa program mbg muncul senyum anak anak sekolah
2025-07-24 11:17:19+00:00,jadi singkatan mbg yg bener tuh makan bergizi gratis apa makan beracun gratis? Kok makin hari makin ancur,0,jadi singkat mbg benar tuh makan gizi gratis apa makan racun gratis makin hari makin ancur
2025-12-01 04:44:16+00:00,program tolol bin mubazir ya mbg ini nih,0,program bodoh bin mubazir mbg
2025-12-01 04:44:16+00:00,hari hari lihat berita keracunan mbg goblok itu,0,hari hari lihat berita racun mbg goblok
2025-07-19 07:02:31+00:00,makan beracun gratis bukan makan bergizi gratis,0,makan racun gratis bukan makan gizi gratis
2025-07-19 07:02:31+00:00,"Keracunan Makan Bergizi Gratis udah segini banyaknya, harusnya dihapus aja mbg",0,racun makan gizi gratis gin banyak harus hapus mbg
2025-07-19 07:02:31+00:00,Saya Dukung Makan Bergizi Gratis Untuk Kesejahteraan Rakyat Papua,1,dukung makan gizi gratis sejahtera rakyat papua
2025-07-24 15:33:40+00:00,Mohon diloloskan min kejadian makan bergizi gratis berbelatung kejadian tersebut terjadi di salah satu sekolah di muntilan Magelang Harap berhati hati kepada masyarakat terutama yang menerima program makan bergizi gratis. Tolong pihak yang berwenang agar lebih diperhatikan,0,mohon lolos min jadi makan gizi gratis belatung jadi sebut jadi salah satu sekolah muntilan magelang harap hati hati masyarakat utama terima program makan gizi gratis pihak wenang lebih perhati
2025-07-24 15:41:04+00:00,ini mh namanya bukan Program Makan Bergizi Gratis Wok @prabowo tapi Program Makan Beracun Gratis.,0,nama bukan program makan gizi gratis wok program makan racun gratis
2025-07-24 15:44:45+00:00,Salah satu Janji Kampanye Prabowo Makan Bergizi Gratis yg sampai Skarang Morat marit pengelolaannya. Dan Program PRABOWO untuk MBG ini dipastikan GAGAL TOTAL.,0,salah satu janji kampanye prabowo makan gizi gratis skarang morat marit kelola program prabowo mbg pasti gagal total
2025-12-01 04:44:16+00:00,"jujur gw dan temen temen seneng sama mbg, lumayan hemat jadinya",1,jujur teman teman senang sama mbg lumayan hemat akhir
2025-07-19 07:02:31+00:00,MASALAH DI DALAM NEGERI PRESIDEN HANYA KOAR-KOAR DI ATAS MIMBAR SEMENTARA PELAKSANAAN DI BAWAH TIDAK BERJALAN BAHKAN SEMAKIN MENANTANG .... CONTOH NYATA PAGAR LAUT & MAKAN BERGIZI GRATIS ..... @prabowo @DPR_RI @Puspen_TNI,0,masalah negeri presiden koar koar atas mimbar laksana bawah tidak jalan bahkan makin tantang contoh nyata pagar laut makan gizi gratis
2025-07-24 23:37:35+00:00,Dukung Program Makan Bergizi Gratis untuk anak-anak di Papua #papua #papuatengah #papuahits #jayapura #nabire #jayawijaya #merauke,1,dukung program makan gizi gratis anak anak papua
2025-07-24 23:38:00+00:00,Program Makan Bergizi Gratis membantu anak-anak di Papua tumbuh sehat dan cerdas #papua #papuatengah #papuahits #jayapura #nabire #jayawijaya #merauke #mbg #mbgpapua #MBGMajukanPapua,1,program makan gizi gratis bantu anak anak papua tumbuh sehat cerdas
2025-07-24 23:40:26+00:00,dukung Program Makan Bergizi Gratis untuk wujudkan masa depan cerah bagi anak-anak #papua #papuatengah #papuahits #jayapura #nabire #jayawijaya #merauke #mbg #mbgpapua #MBGMajukanPapua,1,dukung program makan gizi gratis wujud masa depan cerah anak anak
2025-07-24 23:41:50+00:00,Program Makan Bergizi Gratis merupakan langkah positif dalam mengatasi masalah kekurangan gizi anak-anak khususnya di Papua #papua #papuatengah #papuahits #jayapura #nabire #jayawijaya #merauke #mbg #mbgpapua #MBGMajukanPapua,1,program makan gizi gratis rupa langkah positif atas masalah kurang gizi anak anak khusus papua
2025-12-01 04:44:16+00:00,udah banyak banget kritikan buat mbg tapi tetep belum dihentikan juga program gagal ini,0,banyak sangat kritik buat mbg tetep belum henti program gagal
