created_at,text,sentiment
2025-07-24 05:03:01+00:00,Program Makan Bergizi Gratis menyehatkan generasi muda #MakanBergiziGratis #EkonomiLokal #GenerasiSehat,1
2025-07-24 05:34:04+00:00,Wah kacau nih Program omon omon.. Ngga tanggung² 215 siswa tumbang karena Makan Bergizi Gratis tapi bikin sakit !! Klarifikasi nya ada biasanya salah² nanti bukannya di perbaiki tapi malah program nya di hentikan dana jadi ngga jelas dan kambing hitam pun di cari.,0
2025-07-24 05:57:36+00:00,Sukseskan Program Makan Bergizi Gratis #MakanBergiziGratis #EkonomiLokal #GenerasiSehat,1
2025-12-01 04:44:16+00:00,MBG program mumet dan asal asalan,0
2025-08-05 00:21:25+00:00,dengan mendukung MBG kita juga mendukung kemajuan Indonesia,1
2025-07-06 05:32:28+00:00,"Makanan MBG hari ini enak, terimakasih pak prabowo!!!!!!!",1
2025-07-19 07:02:31+00:00,"Siswa SMPN 8 Kupang Diduga Keracunan Makan Bergizi Gratis, Racun lagi racun lagi MBG lagi MBG lagi #diskursusnetwork #MBG #kupang #makanbergizigratis",0
2025-07-19 07:02:31+00:00,"Ratusan siswa di NTT dilaporkan sakit setelah mengonsumsi Makan Bergizi Gratis, program penghancur masa depan",0
2025-12-01 04:44:16+00:00,mbg program sakit di pemerintahan yang sakit juga,0
2025-12-01 04:44:16+00:00,saya pribadi pro dengan program MBG,1
2025-07-19 07:02:31+00:00,"Program MBG (Makan Bergizi Gratis) punya manfaat jangka panjang kurangi stunting dan kemiskinan, menurutku program ini punya manfaat di banyak bidang @imtriri @kegblgnunfaedh ",1
2025-12-01 04:44:16+00:00,daripada pake racun tikus mending pake MBG buat matiin hama,0
2025-12-01 04:44:16+00:00,bangga rasanya karena program MBG bisa memunculkan senyum anak anak sekolah,1
2025-07-24 11:17:19+00:00,jadi singkatan mbg yg bener tuh makan bergizi gratis apa makan beracun gratis? Kok makin hari makin ancur,0
2025-12-01 04:44:16+00:00,program tolol bin mubazir ya mbg ini nih,0
2025-12-01 04:44:16+00:00,hari hari lihat berita keracunan mbg goblok itu,0
2025-07-19 07:02:31+00:00,makan beracun gratis bukan makan bergizi gratis,0
2025-07-19 07:02:31+00:00,"Keracunan Makan Bergizi Gratis udah segini banyaknya, harusnya dihapus aja mbg",0
2025-07-19 07:02:31+00:00,Saya Dukung Makan Bergizi Gratis Untuk Kesejahteraan Rakyat Papua,1
2025-07-24 15:33:40+00:00,Mohon diloloskan min kejadian makan bergizi gratis berbelatung kejadian tersebut terjadi di salah satu sekolah di muntilan Magelang Harap berhati hati kepada masyarakat terutama yang menerima program makan bergizi gratis. Tolong pihak yang berwenang agar lebih diperhatikan,0
2025-07-24 15:41:04+00:00,ini mh namanya bukan Program Makan Bergizi Gratis Wok @prabowo tapi Program Makan Beracun Gratis.,0
2025-07-24 15:44:45+00:00,Salah satu Janji Kampanye Prabowo Makan Bergizi Gratis yg sampai Skarang Morat marit pengelolaannya. Dan Program PRABOWO untuk MBG ini dipastikan GAGAL TOTAL.,0
2025-12-01 04:44:16+00:00,"jujur gw dan temen temen seneng sama mbg, lumayan hemat jadinya",1
2025-07-19 07:02:31+00:00,MASALAH DI DALAM NEGERI PRESIDEN HANYA KOAR-KOAR DI ATAS MIMBAR SEMENTARA PELAKSANAAN DI BAWAH TIDAK BERJALAN BAHKAN SEMAKIN MENANTANG .... CONTOH NYATA PAGAR LAUT & MAKAN BERGIZI GRATIS ..... @prabowo @DPR_RI @Puspen_TNI,0
2025-07-24 23:37:35+00:00,Dukung Program Makan Bergizi Gratis untuk anak-anak di Papua #papua #papuatengah #papuahits #jayapura #nabire #jayawijaya #merauke,1
2025-07-24 23:38:00+00:00,Program Makan Bergizi Gratis membantu anak-anak di Papua tumbuh sehat dan cerdas #papua #papuatengah #papuahits #jayapura #nabire #jayawijaya #merauke #mbg #mbgpapua #MBGMajukanPapua,1
2025-07-24 23:40:26+00:00,dukung Program Makan Bergizi Gratis untuk wujudkan masa depan cerah bagi anak-anak #papua #papuatengah #papuahits #jayapura #nabire #jayawijaya #merauke #mbg #mbgpapua #MBGMajukanPapua,1
2025-07-24 23:41:50+00:00,Program Makan Bergizi Gratis merupakan langkah positif dalam mengatasi masalah kekurangan gizi anak-anak khususnya di Papua #papua #papuatengah #papuahits #jayapura #nabire #jayawijaya #merauke #mbg #mbgpapua #MBGMajukanPapua,1
2025-12-01 04:44:16+00:00,udah banyak banget kritikan buat mbg tapi tetep belum dihentikan juga program gagal ini,0
2025-12-01 04:44:16+00:00,MBG program yang asal ada dan banyak banget kekurangan,0
2025-07-28 13:50:58+00:00,Jadi keinget kating ku kemarin jd ahli gz di MBG katanya gajinya molor lama :D,0
2025-08-05 00:21:25+00:00,Yuk dukung mbg demi masa depan anak bangsa,1
2025-07-28 14:29:19+00:00,ga kaget sih org anggarannya udh dipake buat mbg koperasi merah putih danantara gaji stafsus dan para menteri belum lagi bayar utang ya mana cukup buat gaji PNS baru gatau dah 19 jt lapangan kerja yg dimangsud tu darimana,0
2025-07-28 14:32:58+00:00,damn 19 juta lapangan kerja yang dimaksud ternyata jadi buruh dapur.. buat MBG..mana kerjaannya ngeracunin,0
2025-12-01 04:44:16+00:00,Dukung Program MBG demi kemajuan bangsa!!,1
2025-07-28 17:33:11+00:00,PRETTTT asal tau aja SPPI aja banyak yg nyogok biar bisa masuk. mau realisasiin pekerjanya orang miskin semua? WKWKWKWKW mimpi basah admin mah iya kali ah MBG dr pangkalnya aja udah ga bner. harusnya biarin kemenkes yg megang BUKAN KEMENHAN!,0
2025-07-28 23:10:36+00:00,ini negara lagi ketar ketir ya sama pemasukan sementara pengeluaran deres hambur in aja noh ke mbg terus,0
2025-07-28 23:57:20+00:00,"Pemerintah Penuhi Gizi Anak Indonesia Melalui Program MBG, jadi tidak ada alasan buat gak dukung MBG",1
2025-12-01 04:44:16+00:00,Dukung Program MBG untuk masa depan cerah,1
2025-07-29 02:07:51+00:00,Jadi MBG itu apa Makan Basi Gratis atau Makan Belatung Gratis?,0
2025-07-29 02:56:14+00:00,MBG= Makan Belatung Gratis ,0
2025-07-29 03:10:45+00:00,IKN dan MBG itu contoh program yg dengan mulai dieksekusi aja udah gagal mau akhirnya jadi bagus berjalan baik ttp program gagal karena dr awal emg ga dibutuhkan oleh negara malah membebani negara,0
2025-07-29 03:30:45+00:00,Makan Beracun Gratis Yang untung cuma pengusaha dan politisi Yang buntung bahkan sampe mempertaruhkan nyawa anak-anak sekolahnya Masih bilang MBG program bagus? Coba mana pertanggung jawaban penggunaan anggarannya??,0
2025-07-29 03:39:10+00:00,MBG versi serius dan bener lebih fresh dan kelihatan manfaatnya dari pada MBG versi Prabowo yang bikin heboh saja namun nir manfaat,0
2025-12-01 04:44:16+00:00,"MBG ini Menjadi Beban Negara yg gede banget, dengan manfaat yang hampir gak ada",0
2025-07-29 04:00:43+00:00,ngentotttt kalo gaada masyarakat juga gabisa itu ada mbg bgst tolol bgt,0
2025-12-01 04:44:16+00:00,mbg program gagal hasil ego prabowo,0
2025-12-01 04:44:16+00:00,MBG gak jelas banget tai,0
2025-07-29 04:25:57+00:00,Program MBG Mewujudkan Masa Depan Cerah Anak Bangsa #ProgramMBG #IndonesiaEmas #MakanBergiziGratis #AnakBangsa,1
2025-12-01 04:44:16+00:00,Banyak Siswa Keracunan MBG dan si gendut masih mau lanjutin ini program goblok #bahlillahadalia #kuningkeren #golkarindonesia #partaigolkar #golkarpedia,0
2025-08-05 00:21:25+00:00,aku selalu dukung mbg ,1
2025-12-01 04:44:16+00:00,lanjutkan mbg mantap jiwaa,1
2025-12-01 04:44:16+00:00,"saya apresiasi sepenuh-penuhnya buat program mbg dan pak @prabowo , mantap",1
2025-07-29 06:00:34+00:00,Sejak pertama apa tdk disurvey bhw MBG itu kemungkinan tak capai targetnya bs terjd? Sbgai seorg guru..saya lbh mendukung pendidikan gratis soal MBG knp tak diserahkan kpd orgtua? Klo MBG misal tak capai target mk prinsip berkeadilan bs jauh dari target #MasaDepanIndonesiaGelap,0
2025-12-01 04:44:16+00:00,Mau minjem duit ke rakyatnya pake segala bikin aturan ribet. Bilang aja terus terang. Walaupun gak rela banget duit gw dijadiin program MBG,0
2025-12-01 04:44:16+00:00,mbg goblok tolol anjing beracun ,0
2025-07-29 06:16:09+00:00,sumpah goblok bgt masalah ginian kenceng anjing. giliran masalah pajak untuk mbg kebijakan aneh aneh kalian semua ga ada tuu bahas pajak pajak tai ledik. emang Indon ini perlu ganti SDM,0
2025-07-29 06:46:10+00:00,mbg hari ini ga kemakan karena makanannya basi bau banget,0
2025-12-01 04:44:16+00:00,Halo gais aku tadi mengajar dan mendapat MBG juga tapi karena saya tidak membawa handphone jadi tidak ada dokumentasinya MBGnya enak sekali lho teman-teman walaupun agak kurang banyak,1
2025-12-01 04:44:16+00:00,MBG tai anjing,0
2025-07-29 07:25:28+00:00,Sebaran MBG ini tuh berdasarkan apa sih. Kalo berdasar dari ekonomi para ortunya kan harusnya sekolah negeri dulu ga sih yang dikasih. Di sini SDIT ama MIT udah dapet. SD anak w yang negeri belom. Program yg terburu buru dan sulit banget buat merata,0
2025-07-29 07:38:56+00:00,Jadi pemerintah kok bisanya bikin rakyat susah contohnya kami pedagang di sekolahan jam masuk anak dimajukan jadi jam 6.30 pagi ehh siangnya anak2 dikasi MBG akhirnya kami pedagang makanan disekolah kelabakan,0
2025-07-29 07:42:46+00:00,Soal MBG kami ga terlalu ngaruh sih nah yg sangat berpengaruh semenjak anak sekolah masuk pukul 6 30 pendapatan kami TERJUN BEBAS,0
2025-07-29 07:56:00+00:00,MBG hanya Rp. 15.000 - / siswa MBM (Makan Bersama Menteri) kenapa bisa sampai Rp. 171.000 - / orang ? Tidak ada empati simpati dan konsisten terhadap program efisiensi pemerintah pusat Payah dan parah moral para pemimpinnya,0
2025-07-29 08:17:44+00:00,MBG Makan Belatung Goreng - Lele -,0
2025-12-01 04:44:16+00:00,"dari masa kampanye udah ragu banget sama MBG, terus sekarang nyatanya terbukti juga keraguan gw ",0
2025-12-01 04:44:16+00:00,MBG bukan bagi bagi makan gratis tapi bagi bagi proyek buat keuntungan para elit,0
2025-12-01 04:44:16+00:00,MBG program berkualitas yg harus dibanggakan bangsa!,1
2025-07-29 09:07:01+00:00,Taeekkklah efisiensi makan tuh mbg,0
2025-07-29 09:08:52+00:00,Contoh MBG tanpa di korupsi cepat saji tidak beracun dan basi... #MakanBergiziGratis,0
2025-07-29 09:38:58+00:00,SMI naikkan jatah konsumsi menteri dari 118 ribu menjadi 171 ribu per orang Jatah makan/snack menteri 171.000 per orang Jatah hotel menteri 9.300.000 per orang per malam Sementara utk rakyat MBG hanya 10.000 per siswa Gak heran kalo menterinya pada gendur rakyatnya pada,0
2025-07-29 09:58:38+00:00,Harusnya konsumsi rapat pejabat dari dapur MBG aja biar kalo rakyatnya kecunan menterinya juga ikut merasakan,0
2025-07-29 10:00:00+00:00,Kalau kata KPPU sih masalah MBG itu di tantangan struktural. Tapi apa iya cuma itu?,0
2025-12-01 04:44:16+00:00,"MBG  Berjalan Lancar Dan Amanah, Bangga!",1
2025-07-29 10:11:10+00:00,Kadang sebuah perbedaan ya Volunter yg beneran emang niat dari hati aku mau Kemaren ada menfes daerah tertentu bikin voluntir mbg langsung komenannya. Maksudnya ga dibayar wkwkwk Emang soal hati itu gabisa boong sih,0
2025-12-01 04:44:16+00:00,"takut banget keracunan mbg, tolong mbg jangan sampe sekolahku",0
2025-07-29 10:29:57+00:00,Lu komen dipikir ya anjing lu bilang nyawa manusia itu cuma ya berdasarkan statistik Ga beda jauh sama pemrentah Konoha yg bilang banyak org keracunan MBG itu cuma dikit kok Kontol,0
2025-07-29 11:15:01+00:00,Mirip ya sama angka keracunan MBG Hanya 0 0 sekian persen Hanya bjir,0
2025-12-01 04:44:16+00:00,Dukung terus MBG demi masa depan yang cerah,1
2025-12-01 04:44:16+00:00,Jangan sampai MBG berhenti karena banyak harapan anak anak bergantung di dalamnya,0
2025-07-29 11:56:17+00:00,Berita MBG gak nongol lagi.. Tau gak menu MBG hari ini? Ada salah satu kota menunya hanya roti tawar plus tahu telur campur acak2 kecil2 dan gk utuh 1 telur.. susupun tak ada Program Maksa,0
2025-07-29 12:08:02+00:00,Membanggakan MBG sama dengan membanggakan kejadian luar biasa ini. Negara hrs evaluasi jgn jadi masalah besar akibat banyaknya korban. Ini bicara beri makan orang jutaan keadaan lokasi &amp; jenis makanan yg beda . Negara kita dari Sabang sampai Merauke hrs hati dlm mengelolannya.,0
2025-12-01 04:44:16+00:00,"MBG gak jelas, keracunan lah basi lah",0
2025-12-01 04:44:16+00:00,Sukseskan Mbg untuk kebaikan kita semua,1
2025-07-29 12:33:23+00:00,Program Makan Bergizi Gratis (MBG) bukan cuma kasih makan rakyat tapi juga bikin usaha rakyat naik kelas! #UMKM,1
2025-07-29 12:41:18+00:00,Dukung program makan bergizi gratis dari pemerintah Prabowo-Gibran untuk memenuhi kebutuhan gizi anak Indonesia. Langkah nyata peduli masa depan bangsa #MBG,1
2025-07-29 12:41:41+00:00,Makan bergizi gratis untuk anak-anak adalah investasi terbaik bagi masa depan Indonesia! Dukung program peduli rakyat ini sebagai langkah nyata membangun negeri yang lebih sehat dan maju #MBG,1
2025-12-01 04:44:16+00:00,Kasus Keracunan MBG udah terlalu parah njir mending distop,0
2025-07-29 13:28:06+00:00,Nggak bisa nahan buat nggak ngetik di sini tapi udah gedeg bgtt muak sama pmrenta. Seenggaknya kalau rekening dinonaktifin tuh udah nggak bisa nerima tf-an lah ini uang bisa masuk tp gabisa keluar kan aneh?? Entah kalian kehabisan dana buat mbg ikn atau apbn ya cari solusi,0
2025-07-29 15:07:59+00:00,"Makanan Tak Layak BGN Hentikan Sementara Program MBG di NTT, ngeri banget sih",0
2025-07-29 15:10:35+00:00,ini prabowo ada dendam kali ya sama Indonesia makanya mau dibuat bangkrut mulai dr penggendutan kementrian ngada2in jabatan baru pemaksaan mbg dan koperasi merah putih. trus terakhir kesepakatan sama mamarika yg mengharuskan Indonesia belanja,0
2025-07-29 15:41:05+00:00,MBG palingan 1 porsi 20-30rb. Ini makan buat menteri 1 porsi 171. Tapi yang harus ngidupin negara orang tua penerima MBG.. lewat pajak! Trus yang nanti ikut bayar hutang negara ya sang penerima MBG mungkin hingga anak cucunya baru lunas utang negara.,0
2025-12-01 04:44:16+00:00,MBG buruk banget kualitasnya kaya gaada quality control,0
2025-07-29 16:15:00+00:00,Belasan pelaku UMKM (usaha mikro kecil dan menengah) mengadu ke Polresta Solo karena merasa ditipu Yayasan Barnas (Barisan Nasional) yang menjanjikan mengikutsertakan mereka dalam pengadaan program Makan Bergizi Gratis (MBG),0
2025-07-29 16:29:02+00:00,dukung penuh SPPG biar MBG makin sukses. Salut Kapolri,1
2025-12-01 04:44:16+00:00,MBG jadi semangat baru di dunia pendidikan,1
2025-12-01 04:44:16+00:00,"banyak banget keracunan massal gara gara s mbg ini, serem banget gila",0
2025-07-29 17:00:27+00:00,program MBG keren abis! Good job Polda Lampung,1
2025-07-29 19:26:04+00:00,kasian anak sekolah dipaksa makan mbg yg beracun,0
2025-12-01 04:44:16+00:00,KERACUNAN MASSAL MBG BERULANG DARIPADA EVALUASI MENDING DIHENTIKAN,0
2025-07-29 22:07:53+00:00,mantap Polri! Dapur MBG bantu banyak orang nambah lapangan kerja,1
2025-07-29 22:38:18+00:00,Inilah pendidikan gratis dan berkualitas lebih penting ketimbang MBG. Biar pikirannya bisa berubah Allah sendiri gak akan ngerubah kaum itu kalau kaumnya sendiri gak berubah. Jadi jika mayoritas pemikirannya masih begini ya siap dapat lebih buruk dari yg sekarang,0
2025-07-29 22:39:00+00:00,Bisa nggak sih orang orang menaruh amarah dan kebencian mereka di tempat yang seharusnya? Noh data pribadi lu mau disebar sama pemerintah yang lagi berkuasa banyak anak-anak keracunan mbg lu main sosmed mau dipajakin. Fokus ke situ instead of hating an unemployed???,0
2025-08-05 00:21:25+00:00,DUKUNG MBG UNTUK PEMENUHAN GIZI #MBG,1
2025-07-29 22:53:31+00:00,Yg sekolah cukup MBG ya ..yg makmur konoha hnya pejabat nya kan jancik... @prabowo @puanmaharani_ri,0
2025-07-29 22:59:26+00:00,Remember these IKN mangkrak RUUKUHAP RUUTNI RIBUAN siswa keracunan mbg (and the list still goes on) lads?,0
2025-07-29 23:04:38+00:00,dukung penuh program MBG! Maju terus Polri dan Polda Lampung,1
2025-07-29 23:10:22+00:00,Emang harus dihentiin program MBG ini,0
2025-07-29 23:17:18+00:00,Saat ini Indonesia sedang disibukkan ijasah palsu dan persekusi rumah ibadah. Bahkan kasus keracunan MBG pun sudah tidak lagi mendapat tempat.,0
2025-07-29 23:24:10+00:00,langkah maju! Program MBG harus terus didukung penuh,1
2025-12-01 04:44:16+00:00,Anggarannya udah habis dipake MBG dan gaji & tunjangan kementerian yang gendut itu sama posisi-posisinya udah diisi oleh TNI :),0
2025-07-29 23:44:40+00:00,MBG Sekolah Rakyat Cuma keren di level idealisme Begitu masuk ke strategi dan taktik jatuhnya jeblok. Membuktikan kalau jajaran pemerintah kita gak bisa kerja. Cuma berhenti di ngayal indah.,0
2025-07-29 23:59:52+00:00,Pikiran pertama pas baca ini tuh kyknya biar bisa eksploitasi kan udah banyak yg ngurus mbg bayarannya pending (entah bakal brp lama) tp ternyata nemu banyak sudut pandang lain yg output-nya sama bobrok dgn pemikiranku yg ini. Emg govt gelo.,0
2025-07-31 05:09:26+00:00,Di Luar negri makan bergizi gratis bikin siswa semangat belajar. Di Indonesia program MBG malah bikin anak-anak semangat ke IGD. Katanya makan bergizi nyatanya menu ala kadarnya gizi nol risiko tinggi. Ini program makan atau uji nyali? @prabowo Makan sepuasnya,0
2025-12-01 04:44:16+00:00,Udah Ratusan Korban Jatuh Keracunan MBG di Kupang,0
2025-12-01 04:44:16+00:00,MBG memajukam UMKM,1
2025-07-19 07:02:31+00:00, laporan dari P2G menyebut masih ada guru honorer digaji Rp200 ribu/bulan sementara anggaran pendidikan 2026 Rp757 8 T dengan Rp335 T untuk program MBG (Makan Bergizi Gratis). Ini anomali banget dah,0
2025-08-27 11:55:53+00:00,@tanyakanrl MBG ini sebenernya gk efektif jd ladang korupsi aja. tp sayang bgt pas masa kampanye ditelan mentah mentah sama ibu ibu yg seneng denger anak ny dpt mbg di sekolah:(,0
2025-08-27 15:07:18+00:00,@txtfromjogja Udah paling bener MBG itu gapernah ada lebih baik alokasikan uangnya pure ke PENDIDIKAN GRATIS yg dibutuhkan rakyat skrg bener2 PENDIDIKAN GRATIS mengingat semakin hari pendidikan semakin mahal SPPku kuliah skrg aja udh 2digit gatau ntar kal,0
2025-08-04 13:55:11+00:00,Dukung Program Makan Bergizi Gratis Polres Kutim Siapkan Dapur Gizi Rp1 Miliar,1
2025-08-04 11:26:48+00:00,Cerita dari Natuna adalah gambaran nyata bagaimana sebuah kebijakan mampu menyentuh sisi terdalam masyarakat. MBG bukan sekadar program bantuan makanan tetapi sebuah langkah nyata dalam membangun kemandirian ekonomi rakyat. Ia menyatukan negara dan rakyat dalam satu meja,1
2025-08-05 08:29:45+00:00,akhirnya kesampean mencoba MBG wowok. Sodara gw guru dibawa pulang biar bisa nyobain... Kalo abis atmin off berarti keracunan,0
2025-08-19 07:16:16+00:00,MBG lahan korupsi racun generasi penerus,0
2025-12-01 04:44:16+00:00,"Heboh Nampan MBG Mengandung Minyak Babi, nambah lagi kontroversi ini program",0
2025-07-19 07:02:31+00:00,dukung Makan bergizi gratis sebagai upaya pemerintah untuk pemenuhan gizi anak,1
2025-08-05 08:41:43+00:00,Program makan bergizi gratis berkontribusi mencetak generasi indonesia unggul,1
2025-08-27 21:23:49+00:00,p maksud? demi mbg segininya? lebih mentingin perut dr kemajuan bangsa? mo tertinggal kek mana lg si pakk..,0
2025-12-01 04:44:16+00:00,keren banget pak prabowo menghadirkan program mbg yang manfaatnya nyata,1
2025-08-05 02:05:27+00:00,in this economy knp aku hrs kerja ya mending nyapres trs bikin makan bergizi gratis yg bikin anakÂ² keracunan itu,0
2025-08-07 08:38:44+00:00,Makan Bergizi Gratis Membuat Anak Lebih Semangat Sekolah Program Makan Bergizi Gratis memberi energi baru bagi anak-anak di sekolah. Dengan asupan gizi seimbang setiap hari mereka lebih fokus belajar lebih aktif dan tumbuh dengan lebih sehat. #MakanBergiziGratis,1
2025-12-01 04:44:16+00:00,MBG kebanyakan kontroversi sedikit prestasi #TempoPlus,0
2025-12-01 04:44:16+00:00,Dukung Program MBG  #polri #divhumas #poldakaltim #coolingsystem #IKN #ibukotanusantara #Mahakam,1
2025-08-27 13:11:53+00:00,Makin tau banyak tentang MBG makin najis &amp; mual. 02 voters asu kabeh.,0
2025-08-19 10:16:00+00:00,@BBCIndonesia 2Ã lebih besar dari periode sebelumnya naaah ngerti kan kenapa pada efisiensi tpi apa-apa mahal. Dan begonya masih bisa ada buat anggaran mbg amaze,0
